user_id,event_type,event_time,platform,session_id,item_category
TL-0050,session_start,2026-01-20T06:00:00.000000,iOS,427052,
TL-0444,session_start,2026-02-12T01:00:00.000000,WEB,506839,
TL-0386,search_item,2026-02-06T17:00:00.000000,Android,493348,Battery
TL-0365,session_start,2026-01-23T15:00:00.000000,Web,264876,
TL-0372,session_start,2026-01-19T23:00:00.000000,iOS,915373,
TL-0214,session_start,2026-01-02T15:00:00.000000,Android,679832,
TL-0334,complete_listing,2026-01-14T01:00:00.000000,WEB,533254,
TL-0271,search_item,2026-02-04T22:00:00.000000,Web,922664,Phone
TL-0477,session_start,2026-01-14T16:00:00.000000,WEB,605474,
TL-0222,session_start,2026-02-13T04:00:00.000000,Web,144284,
TL-0437,session_start,2026-01-26T01:00:00.000000,Android,106179,
TL-0498,session_start,2026-02-15T10:00:00.000000,iOS,793267,
TL-0012,search_item,2026-01-02T01:00:00.000000,WEB,520359,Laptop
TL-0023,complete_listing,2026-02-07T15:00:00.000000,WEB,634944,
TL-0281,session_start,2026-02-07T20:00:00.000000,WEB,427912,
TL-0408,session_start,2026-01-19T18:00:00.000000,Android,502715,
TL-0368,session_start,2026-01-17T20:00:00.000000,Web,795779,
TL-0008,search_item,2026-01-09T08:00:00.000000,iOS,837195,Battery
TL-0414,session_start,2026-01-27T01:00:00.000000,iOS,554413,
TL-0149,session_start,2026-01-08T15:00:00.000000,WEB,697201,
TL-0005,session_start,2026-01-05T10:00:00.000000,Web,582119,
TL-0345,start_listing,2026-02-09T09:00:00.000000,Android,997043,Laptop
TL-0215,complete_listing,2026-01-06T15:00:00.000000,iOS,316005,
TL-0228,session_start,2026-02-07T04:00:00.000000,iOS,326378,
TL-0011,session_start,2026-01-31T01:00:00.000000,iOS,462269,
TL-0242,search_item,2026-01-30T22:00:00.000000,WEB,694878,Laptop
TL-0057,start_listing,2026-02-06T03:00:00.000000,WEB,141541,Phone
TL-0395,complete_listing,2026-01-24T08:00:00.000000,iOS,521055,
TL-0242,start_listing,2026-01-21T00:00:00.000000,Web,601383,Laptop
TL-0069,complete_listing,2026-01-05T19:00:00.000000,iOS,539951,
TL-0068,search_item,2026-01-03T14:00:00.000000,WEB,874716,Small Appliance
TL-0116,session_start,2026-02-09T14:00:00.000000,WEB,913829,
TL-0181,start_listing,2026-01-09T12:00:00.000000,Web,158584,Small Appliance
TL-0139,complete_listing,2026-01-12T13:00:00.000000,iOS,706796,
TL-0302,search_item,2026-02-09T20:00:00.000000,Web,726934,Laptop
TL-0244,session_start,2026-01-12T16:00:00.000000,Android,216885,
TL-0372,start_listing,2026-01-24T15:00:00.000000,Android,201878,Laptop
TL-0139,session_start,2026-01-13T12:00:00.000000,WEB,652445,
TL-0238,complete_listing,2026-02-05T23:00:00.000000,Web,215387,
TL-0299,search_item,2026-02-05T23:00:00.000000,Android,284407,Laptop
TL-0343,session_start,2026-01-28T11:00:00.000000,iOS,438487,
TL-0212,session_start,2026-01-12T12:00:00.000000,Web,349480,
TL-0349,start_listing,2026-02-12T07:00:00.000000,iOS,498071,Battery
TL-0276,session_start,2026-01-19T05:00:00.000000,WEB,853929,
TL-0131,session_start,2026-02-10T20:00:00.000000,Web,173116,
TL-0103,session_start,2026-01-13T09:00:00.000000,Android,886438,
TL-0330,session_start,2026-02-04T21:00:00.000000,iOS,815318,
TL-0275,session_start,2026-01-08T16:00:00.000000,Web,126172,
TL-0199,start_listing,2026-02-09T00:00:00.000000,iOS,179925,Battery
TL-0024,session_start,2026-01-07T11:00:00.000000,Web,762504,
TL-0439,session_start,2026-01-01T09:00:00.000000,iOS,957682,
TL-0254,complete_listing,2026-01-28T07:00:00.000000,iOS,981911,
TL-0364,start_listing,2026-01-02T20:00:00.000000,iOS,251119,Small Appliance
TL-0456,search_item,2026-01-14T15:00:00.000000,Web,473943,Laptop
TL-0451,session_start,2026-01-29T12:00:00.000000,Web,866141,
TL-0468,start_listing,2026-01-14T08:00:00.000000,WEB,971504,Small Appliance
TL-0413,complete_listing,2026-01-26T01:00:00.000000,WEB,946734,
TL-0333,session_start,2026-01-05T18:00:00.000000,WEB,448081,
TL-0301,session_start,2026-01-03T06:00:00.000000,Web,586706,
TL-0425,session_start,2026-01-23T11:00:00.000000,iOS,239540,
TL-0251,session_start,2026-01-14T04:00:00.000000,WEB,814384,
TL-0415,session_start,2026-02-05T06:00:00.000000,WEB,555108,
TL-0216,session_start,2026-02-07T09:00:00.000000,Android,388493,
TL-0377,search_item,2026-01-20T20:00:00.000000,Web,342975,Laptop
TL-0434,search_item,2026-01-26T07:00:00.000000,Android,658768,Small Appliance
TL-0122,session_start,2026-01-27T09:00:00.000000,WEB,248088,
TL-0089,session_start,2026-01-01T07:00:00.000000,iOS,917474,
TL-0430,search_item,2026-01-07T14:00:00.000000,iOS,582498,Small Appliance
TL-0385,session_start,2026-01-03T02:00:00.000000,WEB,303092,
TL-0195,session_start,2026-01-26T15:00:00.000000,Web,244126,
TL-0398,complete_listing,2026-01-17T13:00:00.000000,iOS,671279,
TL-0153,start_listing,2026-01-28T21:00:00.000000,WEB,850795,Small Appliance
TL-0022,search_item,2026-01-04T08:00:00.000000,Web,686604,Small Appliance
TL-0023,start_listing,2026-02-15T01:00:00.000000,iOS,383263,Laptop
TL-0026,search_item,2026-01-07T15:00:00.000000,iOS,625149,Laptop
TL-0209,session_start,2026-01-25T17:00:00.000000,Android,572436,
TL-0420,complete_listing,2026-01-05T22:00:00.000000,iOS,159340,
TL-0325,complete_listing,2026-02-14T10:00:00.000000,iOS,283131,
TL-0399,session_start,2026-01-24T16:00:00.000000,WEB,320376,
TL-0131,start_listing,2026-02-09T17:00:00.000000,Android,721799,Small Appliance
TL-0333,session_start,2026-01-06T07:00:00.000000,Web,675010,
TL-0264,search_item,2026-02-15T21:00:00.000000,Android,241578,Laptop
TL-0488,session_start,2026-02-12T09:00:00.000000,Android,482674,
TL-0401,start_listing,2026-01-13T11:00:00.000000,WEB,684196,Battery
TL-0203,session_start,2026-02-03T11:00:00.000000,Android,239376,
TL-0137,session_start,2026-01-10T11:00:00.000000,Web,119040,
TL-0030,session_start,2026-02-05T22:00:00.000000,WEB,643115,
TL-0381,search_item,2026-01-05T10:00:00.000000,Android,627284,Small Appliance
TL-0018,search_item,2026-02-11T21:00:00.000000,Web,390853,Battery
TL-0488,start_listing,2026-01-26T08:00:00.000000,Android,529264,Battery
TL-0173,session_start,2026-01-15T22:00:00.000000,iOS,226246,
TL-0121,session_start,2026-01-14T16:00:00.000000,Web,689210,
TL-0047,session_start,2026-01-21T13:00:00.000000,Web,137773,
TL-0086,search_item,2026-02-10T22:00:00.000000,iOS,901210,Small Appliance
TL-0095,complete_listing,2026-02-07T22:00:00.000000,Android,274888,
TL-0137,start_listing,2026-02-06T06:00:00.000000,Web,605032,Small Appliance
TL-0263,start_listing,2026-01-21T02:00:00.000000,iOS,445041,Small Appliance
TL-0402,session_start,2026-02-08T03:00:00.000000,Web,105756,
TL-0300,session_start,2026-02-04T14:00:00.000000,Web,399554,
TL-0177,start_listing,2026-01-22T06:00:00.000000,iOS,624547,Laptop
TL-0137,session_start,2026-01-01T13:00:00.000000,Android,953313,
TL-0324,start_listing,2026-02-11T05:00:00.000000,Web,275720,Battery
TL-0211,session_start,2026-02-15T19:00:00.000000,Android,347865,
TL-0083,session_start,2026-01-06T01:00:00.000000,Android,460511,
TL-0383,complete_listing,2026-02-08T21:00:00.000000,iOS,790831,
TL-0024,search_item,2026-01-18T01:00:00.000000,Web,682178,Small Appliance
TL-0214,start_listing,2026-02-10T06:00:00.000000,Android,131682,Small Appliance
TL-0477,session_start,2026-01-28T19:00:00.000000,WEB,822666,
TL-0357,session_start,2026-01-01T09:00:00.000000,Android,192157,
TL-0176,session_start,2026-02-11T06:00:00.000000,WEB,903628,
TL-0466,complete_listing,2026-02-01T23:00:00.000000,WEB,158653,
TL-0100,session_start,2026-01-24T05:00:00.000000,WEB,445320,
TL-0418,session_start,2026-01-14T04:00:00.000000,Web,491232,
TL-0179,search_item,2026-01-22T22:00:00.000000,Web,379844,Battery
TL-0227,search_item,2026-01-31T15:00:00.000000,Web,225894,Phone
TL-0065,session_start,2026-02-08T06:00:00.000000,iOS,340045,
TL-0272,session_start,2026-01-14T21:00:00.000000,Android,372773,
TL-0125,start_listing,2026-01-07T21:00:00.000000,Android,410292,Small Appliance
TL-0339,session_start,2026-01-02T07:00:00.000000,Web,149661,
TL-0066,start_listing,2026-02-08T22:00:00.000000,Android,897561,Phone
TL-0000,search_item,2026-02-14T03:00:00.000000,iOS,383557,Small Appliance
TL-0181,session_start,2026-01-08T13:00:00.000000,Android,274268,
TL-0057,session_start,2026-01-31T17:00:00.000000,Web,252179,
TL-0106,complete_listing,2026-01-09T20:00:00.000000,Web,918003,
TL-0040,search_item,2026-01-28T08:00:00.000000,iOS,950681,Small Appliance
TL-0168,session_start,2026-01-22T22:00:00.000000,Android,487704,
TL-0099,start_listing,2026-01-02T07:00:00.000000,Android,750711,Small Appliance
TL-0109,start_listing,2026-01-19T07:00:00.000000,Web,947619,Laptop
TL-0072,search_item,2026-02-08T08:00:00.000000,WEB,217921,Laptop
TL-0379,start_listing,2026-01-02T15:00:00.000000,WEB,999404,Phone
TL-0331,search_item,2026-01-02T11:00:00.000000,WEB,563095,Phone
TL-0076,search_item,2026-01-05T14:00:00.000000,Android,746082,Laptop
TL-0122,search_item,2026-01-06T06:00:00.000000,Android,433746,Battery
TL-0435,session_start,2026-02-06T06:00:00.000000,iOS,480019,
TL-0358,session_start,2026-02-05T01:00:00.000000,WEB,925512,
TL-0163,session_start,2026-01-10T05:00:00.000000,Web,191308,
TL-0296,search_item,2026-01-27T18:00:00.000000,WEB,315929,Phone
TL-0490,session_start,2026-01-23T01:00:00.000000,Web,136670,
TL-0234,session_start,2026-01-30T18:00:00.000000,WEB,607634,
TL-0383,search_item,2026-02-10T13:00:00.000000,WEB,375179,Battery
TL-0021,search_item,2026-01-09T05:00:00.000000,Web,134134,Small Appliance
TL-0292,session_start,2026-02-15T12:00:00.000000,Web,803661,
TL-0316,search_item,2026-01-11T21:00:00.000000,WEB,585455,Battery
TL-0421,search_item,2026-02-09T06:00:00.000000,WEB,376257,Battery
TL-0169,complete_listing,2026-01-13T17:00:00.000000,Android,589849,
TL-0294,session_start,2026-01-07T11:00:00.000000,iOS,134621,
TL-0288,search_item,2026-01-10T06:00:00.000000,Web,395561,Phone
TL-0150,search_item,2026-01-10T00:00:00.000000,Web,238670,Phone
TL-0294,session_start,2026-02-06T01:00:00.000000,Android,827267,
TL-0035,session_start,2026-01-03T19:00:00.000000,Web,665153,
TL-0391,session_start,2026-01-15T02:00:00.000000,WEB,943333,
TL-0409,start_listing,2026-01-30T18:00:00.000000,Android,198497,Small Appliance
TL-0180,search_item,2026-01-06T13:00:00.000000,WEB,944871,Small Appliance
TL-0039,session_start,2026-02-10T16:00:00.000000,Android,348080,
TL-0231,session_start,2026-01-29T01:00:00.000000,Android,840303,
TL-0162,start_listing,2026-01-26T22:00:00.000000,iOS,604333,Laptop
TL-0228,start_listing,2026-01-23T09:00:00.000000,WEB,377380,Small Appliance
TL-0018,complete_listing,2026-02-12T21:00:00.000000,iOS,438948,
TL-0136,search_item,2026-01-31T04:00:00.000000,Web,565050,Laptop
TL-0203,search_item,2026-02-08T15:00:00.000000,WEB,624323,Small Appliance
TL-0464,session_start,2026-01-21T11:00:00.000000,iOS,578609,
TL-0083,session_start,2026-02-07T05:00:00.000000,iOS,620250,
TL-0031,start_listing,2026-01-07T21:00:00.000000,iOS,530410,Battery
TL-0192,start_listing,2026-02-10T16:00:00.000000,Android,176116,Small Appliance
TL-0046,session_start,2026-01-12T05:00:00.000000,Web,288836,
TL-0000,search_item,2026-02-09T10:00:00.000000,Web,719210,Phone
TL-0159,search_item,2026-02-03T07:00:00.000000,iOS,214042,Battery
TL-0151,complete_listing,2026-02-06T23:00:00.000000,Android,658932,
TL-0424,complete_listing,2026-01-24T08:00:00.000000,WEB,838748,
TL-0097,search_item,2026-02-08T00:00:00.000000,Android,502603,Phone
TL-0249,session_start,2026-02-14T03:00:00.000000,WEB,464717,
TL-0256,session_start,2026-01-22T07:00:00.000000,iOS,809787,
TL-0345,search_item,2026-01-07T18:00:00.000000,Web,589696,Small Appliance
TL-0062,search_item,2026-01-22T07:00:00.000000,iOS,434792,Phone
TL-0489,session_start,2026-02-07T06:00:00.000000,Web,961898,
TL-0063,session_start,2026-02-14T09:00:00.000000,iOS,593685,
TL-0152,search_item,2026-01-07T00:00:00.000000,Android,736664,Battery
TL-0029,start_listing,2026-01-30T01:00:00.000000,Web,328342,Laptop
TL-0427,search_item,2026-01-06T00:00:00.000000,WEB,983021,Phone
TL-0258,session_start,2026-01-23T10:00:00.000000,Android,880496,
TL-0078,session_start,2026-01-22T09:00:00.000000,Web,449546,
TL-0295,start_listing,2026-01-19T13:00:00.000000,iOS,879990,Laptop
TL-0252,session_start,2026-01-06T08:00:00.000000,iOS,913509,
TL-0420,session_start,2026-01-09T05:00:00.000000,Web,556064,
TL-0221,search_item,2026-02-04T07:00:00.000000,Android,966857,Battery
TL-0356,session_start,2026-01-04T03:00:00.000000,iOS,952074,
TL-0379,search_item,2026-01-15T07:00:00.000000,Android,281475,Phone
TL-0210,session_start,2026-01-30T02:00:00.000000,Web,533985,
TL-0162,search_item,2026-02-09T13:00:00.000000,iOS,454686,Battery
TL-0186,session_start,2026-02-01T07:00:00.000000,WEB,918341,
TL-0133,start_listing,2026-02-04T20:00:00.000000,WEB,325050,Small Appliance
TL-0266,session_start,2026-01-04T19:00:00.000000,WEB,639320,
TL-0366,start_listing,2026-02-06T04:00:00.000000,iOS,223006,Phone
TL-0251,search_item,2026-01-02T12:00:00.000000,iOS,577651,Small Appliance
TL-0182,start_listing,2026-02-09T21:00:00.000000,iOS,696985,Laptop
TL-0481,session_start,2026-02-15T13:00:00.000000,iOS,267491,
TL-0054,session_start,2026-01-26T00:00:00.000000,Android,350934,
TL-0359,session_start,2026-01-29T13:00:00.000000,WEB,424770,
TL-0142,start_listing,2026-01-14T19:00:00.000000,WEB,959332,Small Appliance
TL-0122,session_start,2026-01-02T15:00:00.000000,iOS,797649,
TL-0204,session_start,2026-02-12T04:00:00.000000,Web,578933,
TL-0029,complete_listing,2026-02-08T16:00:00.000000,Web,505094,
TL-0037,search_item,2026-01-09T06:00:00.000000,Web,738141,Laptop
TL-0192,session_start,2026-01-16T03:00:00.000000,iOS,885012,
TL-0390,session_start,2026-01-21T13:00:00.000000,Web,774731,
TL-0179,complete_listing,2026-02-05T16:00:00.000000,Web,972704,
TL-0316,search_item,2026-01-03T03:00:00.000000,iOS,567768,Laptop
TL-0130,session_start,2026-02-13T07:00:00.000000,iOS,366979,
TL-0329,search_item,2026-01-30T06:00:00.000000,Android,802848,Small Appliance
TL-0053,session_start,2026-01-13T02:00:00.000000,Web,559395,
TL-0031,complete_listing,2026-02-10T04:00:00.000000,WEB,627683,
TL-0391,session_start,2026-01-04T09:00:00.000000,WEB,551972,
TL-0047,session_start,2026-01-04T09:00:00.000000,Android,261464,
TL-0287,search_item,2026-01-18T12:00:00.000000,WEB,323732,Laptop
TL-0424,session_start,2026-01-21T08:00:00.000000,Web,148791,
TL-0388,session_start,2026-01-14T16:00:00.000000,iOS,251269,
TL-0011,search_item,2026-01-15T11:00:00.000000,WEB,882147,Phone
TL-0334,start_listing,2026-02-04T23:00:00.000000,iOS,305834,Battery
TL-0229,session_start,2026-01-09T09:00:00.000000,WEB,137240,
TL-0307,session_start,2026-01-16T18:00:00.000000,Web,348514,
TL-0144,session_start,2026-02-15T14:00:00.000000,Web,382936,
TL-0034,search_item,2026-02-01T18:00:00.000000,Android,972520,Battery
TL-0374,session_start,2026-01-06T00:00:00.000000,WEB,713208,
TL-0182,search_item,2026-01-29T14:00:00.000000,iOS,545504,Phone
TL-0433,search_item,2026-02-07T03:00:00.000000,Web,836775,Laptop
TL-0362,start_listing,2026-01-04T14:00:00.000000,WEB,978464,Small Appliance
TL-0287,search_item,2026-01-18T07:00:00.000000,WEB,391084,Phone
TL-0279,session_start,2026-01-15T06:00:00.000000,WEB,109514,
TL-0443,search_item,2026-01-13T20:00:00.000000,Android,109852,Phone
TL-0447,search_item,2026-01-01T05:00:00.000000,iOS,837378,Phone
TL-0147,start_listing,2026-01-26T07:00:00.000000,iOS,612014,Small Appliance
TL-0200,session_start,2026-01-26T08:00:00.000000,iOS,640399,
TL-0350,session_start,2026-01-06T18:00:00.000000,WEB,261607,
TL-0283,session_start,2026-02-01T08:00:00.000000,Android,108470,
TL-0463,start_listing,2026-01-28T00:00:00.000000,iOS,822736,Battery
TL-0363,session_start,2026-01-06T07:00:00.000000,iOS,432261,
TL-0242,search_item,2026-01-02T23:00:00.000000,iOS,932779,Small Appliance
TL-0279,search_item,2026-01-08T01:00:00.000000,Web,792284,Battery
TL-0211,session_start,2026-01-24T19:00:00.000000,Android,404965,
TL-0279,search_item,2026-01-12T22:00:00.000000,WEB,761348,Phone
TL-0410,start_listing,2026-01-03T03:00:00.000000,iOS,522969,Laptop
TL-0414,session_start,2026-01-10T18:00:00.000000,iOS,959867,
TL-0303,session_start,2026-01-21T12:00:00.000000,Web,625138,
TL-0255,search_item,2026-01-14T13:00:00.000000,Web,493211,Small Appliance
TL-0209,search_item,2026-02-04T02:00:00.000000,Web,428715,Battery
TL-0294,start_listing,2026-01-14T15:00:00.000000,Web,969117,Small Appliance
TL-0338,session_start,2026-01-12T18:00:00.000000,WEB,865012,
TL-0377,start_listing,2026-02-02T05:00:00.000000,iOS,927304,Battery
TL-0136,start_listing,2026-01-19T10:00:00.000000,Android,791405,Battery
TL-0465,start_listing,2026-02-03T11:00:00.000000,Web,419619,Small Appliance
TL-0476,search_item,2026-01-19T23:00:00.000000,Android,273216,Laptop
TL-0322,start_listing,2026-01-19T05:00:00.000000,Web,399972,Small Appliance
TL-0020,session_start,2026-01-04T13:00:00.000000,Android,258235,
TL-0297,search_item,2026-01-26T09:00:00.000000,iOS,761329,Laptop
TL-0204,start_listing,2026-01-30T21:00:00.000000,WEB,644229,Battery
TL-0497,session_start,2026-01-28T11:00:00.000000,Android,554935,
TL-0330,start_listing,2026-01-25T03:00:00.000000,iOS,959633,Phone
TL-0418,search_item,2026-02-04T08:00:00.000000,Android,617838,Battery
TL-0221,session_start,2026-02-05T21:00:00.000000,WEB,816237,
TL-0077,complete_listing,2026-01-18T00:00:00.000000,WEB,350066,
TL-0020,start_listing,2026-01-28T18:00:00.000000,Web,383725,Phone
TL-0241,session_start,2026-01-14T15:00:00.000000,iOS,718775,
TL-0403,session_start,2026-01-04T19:00:00.000000,iOS,637872,
TL-0285,session_start,2026-01-31T14:00:00.000000,iOS,808792,
TL-0125,session_start,2026-02-06T21:00:00.000000,Android,354223,
TL-0395,search_item,2026-01-07T04:00:00.000000,WEB,522223,Battery
TL-0392,start_listing,2026-01-17T23:00:00.000000,Android,447831,Small Appliance
TL-0445,session_start,2026-01-12T22:00:00.000000,iOS,945402,
TL-0393,session_start,2026-01-03T06:00:00.000000,WEB,969042,
TL-0331,complete_listing,2026-01-15T15:00:00.000000,WEB,805529,
TL-0247,session_start,2026-02-09T14:00:00.000000,Web,155242,
TL-0476,session_start,2026-01-27T01:00:00.000000,iOS,396159,
TL-0199,session_start,2026-02-01T15:00:00.000000,Android,797586,
TL-0224,search_item,2026-01-28T16:00:00.000000,WEB,201469,Small Appliance
TL-0492,session_start,2026-01-02T10:00:00.000000,Android,374981,
TL-0483,search_item,2026-01-10T01:00:00.000000,Web,390813,Battery
TL-0442,session_start,2026-01-06T10:00:00.000000,Android,277468,
TL-0460,search_item,2026-01-09T13:00:00.000000,Web,953167,Phone
TL-0432,start_listing,2026-01-29T15:00:00.000000,WEB,524450,Small Appliance
TL-0050,session_start,2026-01-20T12:00:00.000000,Web,515515,
TL-0071,start_listing,2026-01-29T01:00:00.000000,WEB,826075,Small Appliance
TL-0395,session_start,2026-01-11T19:00:00.000000,iOS,750612,
TL-0286,session_start,2026-02-06T22:00:00.000000,WEB,250354,
TL-0299,search_item,2026-02-10T23:00:00.000000,WEB,187363,Battery
TL-0361,search_item,2026-01-29T02:00:00.000000,Web,758202,Small Appliance
TL-0474,session_start,2026-02-13T15:00:00.000000,Web,787602,
TL-0461,search_item,2026-01-05T10:00:00.000000,WEB,199138,Laptop
TL-0253,session_start,2026-02-07T05:00:00.000000,Web,445873,
TL-0444,start_listing,2026-01-05T07:00:00.000000,Web,564045,Small Appliance
TL-0136,session_start,2026-01-23T15:00:00.000000,WEB,825686,
TL-0489,search_item,2026-01-27T20:00:00.000000,Web,320285,Phone
TL-0181,session_start,2026-01-16T22:00:00.000000,WEB,245268,
TL-0417,session_start,2026-02-13T08:00:00.000000,Android,744611,
TL-0288,session_start,2026-02-14T12:00:00.000000,Web,817178,
TL-0297,search_item,2026-01-18T14:00:00.000000,Android,891592,Phone
TL-0074,session_start,2026-01-01T14:00:00.000000,iOS,209625,
TL-0109,search_item,2026-01-14T00:00:00.000000,iOS,422961,Battery
